*_*********꧁鑫҉磊҉直҉播҉源꧂*********_*
______      _               _  _          
| ___ \    | |             | || |         
| |_/ /___ | |_  _ __  ___ | || |_ __   __
|  __// _ \| __|| '__|/ _ \| || __|\ \ / /
| |  |  __/| |_ | |  |  __/| || |_  \ V / 
\_|   \___| \__||_|   \___||_| \__|  \_/  
//免费软件꙰严禁商业꙰仅供测试꙰违者自负!꙰//
//如果你抓包了获取到了直播源,请自用,别公开,谢谢！//

印度|Starplus HD,http://smt.iktv.ddns-ip.net/Smart.php?id=Starplushd
印度|Picture HD,http://smt.iktv.ddns-ip.net/Smart.php?id=Npicture
印度|Zee News,http://smt.iktv.ddns-ip.net/Smart.php?id=Zeenews
印度|Asianet,http://smt.iktv.ddns-ip.net/Smart.php?id=asianet_raj
印度|Asianet News,http://smt.iktv.ddns-ip.net/Smart.php?id=asianetnews_raj
印度|Discovery World Tamil,http://smt.iktv.ddns-ip.net/Smart.php?id=discoveryworldtam_raj
印度|History Tamil,http://smt.iktv.ddns-ip.net/Smart.php?id=historytam_raj
印度|NatGeo Tamil,http://smt.iktv.ddns-ip.net/Smart.php?id=natgeotamil_raj
印度|Natgeo Wild Tamil,http://smt.iktv.ddns-ip.net/Smart.php?id=natgeowildtamil_raj
印度|Astro Sonypix,http://smt.iktv.ddns-ip.net/Smart.php?id=Asonypix
印度|Discovery Kids Tamil,http://smt.iktv.ddns-ip.net/Smart.php?id=discoverykidtamil_raj
印度|Discovery Tamil,http://smt.iktv.ddns-ip.net/Smart.php?id=discoverytamil_raj
印度|Sony Yay Tamil,http://smt.iktv.ddns-ip.net/Smart.php?id=sonyyaytam_raj
印度|Sun TV India,http://smt.iktv.ddns-ip.net/Smart.php?id=suntv_raj
印度|Starmaa HD,http://smt.iktv.ddns-ip.net/Smart.php?id=starmaa_raj
印度|Starmaa Movies HD,http://smt.iktv.ddns-ip.net/Smart.php?id=starmaamovies_raj
印度|Bollyone,http://smt.iktv.ddns-ip.net/Smart.php?id=Bollyone
印度|Astro Sunmusic,http://smt.iktv.ddns-ip.net/Smart.php?id=Sunmusic
印度|Vijay Super,http://smt.iktv.ddns-ip.net/Smart.php?id=vijaysuper_raj
印度|Vellithirai,http://smt.iktv.ddns-ip.net/Smart.php?id=Vellithirai

泰国,#genre#
泰国|Channel 3 Thailand,http://smt.iktv.ddns-ip.net/Smart.php?id=ch3_pat
泰国|Channel 5 Thailand,http://smt.iktv.ddns-ip.net/Smart.php?id=ch5_pat
泰国|Channel 7 Thailand,http://smt.iktv.ddns-ip.net/Smart.php?id=ch7_pat
泰国|MCOT HD Thailand-1,http://smt.iktv.ddns-ip.net/Smart.php?id=mcot_pat
泰国|PPTV Thailand1,http://smt.iktv.ddns-ip.net/Smart.php?id=pptv_pat
泰国|Thai Thai,http://smt.iktv.ddns-ip.net/Smart.php?id=thaithai_pat
泰国|Amarin,http://smt.iktv.ddns-ip.net/Smart.php?id=amarin_pat
泰国|Ch 8,http://smt.iktv.ddns-ip.net/Smart.php?id=ch8_pat
泰国|GmmOne,http://smt.iktv.ddns-ip.net/Smart.php?id=gmmone_pat
泰国|Mono,http://smt.iktv.ddns-ip.net/Smart.php?id=mono_pat
泰国|Thairath,http://smt.iktv.ddns-ip.net/Smart.php?id=thairath_pat
泰国|tpbs,http://smt.iktv.ddns-ip.net/Smart.php?id=tpbs_pat
泰国|Workpoint,http://smt.iktv.ddns-ip.net/Smart.php?id=workpoint_pat
泰国|Gmm Channel,http://smt.iktv.ddns-ip.net/Smart.php?id=gmmchannel_pat
泰国|Nation,http://smt.iktv.ddns-ip.net/Smart.php?id=nation_pat
泰国|Tnn24,http://smt.iktv.ddns-ip.net/Smart.php?id=tnn24_pat
泰国|Nbt,http://smt.iktv.ddns-ip.net/Smart.php?id=nbt_pat
泰国|New,http://smt.iktv.ddns-ip.net/Smart.php?id=new_pat
泰国|TPTV,http://smt.iktv.ddns-ip.net/Smart.php?id=tptv_pat

英国,#genre#
英国|BBC 1,http://smt.iktv.ddns-ip.net/Smart.php?id=bbc1_antik
英国|BBC 2,http://smt.iktv.ddns-ip.net/Smart.php?id=bbc2_antik
英国|CBBC,http://smt.iktv.ddns-ip.net/Smart.php?id=cbbc_antik
英国|More4,http://smt.iktv.ddns-ip.net/Smart.php?id=more4_antik
英国|Freesports,http://smt.iktv.ddns-ip.net/Smart.php?id=freesports_antik
英国|Skynews,http://smt.iktv.ddns-ip.net/Smart.php?id=skynews_twn
英国|Pick TV,http://smt.iktv.ddns-ip.net/Smart.php?id=picktv_antik
英国|itv 1,http://smt.iktv.ddns-ip.net/Smart.php?id=itv1_antik
英国|itv 2,http://smt.iktv.ddns-ip.net/Smart.php?id=itv2_antik
英国|Euronews,http://smt.iktv.ddns-ip.net/Smart.php?id=euronews_antik
英国|Channel 4,http://smt.iktv.ddns-ip.net/Smart.php?id=channel4_antik
英国|NatGeo HD,http://smt.iktv.ddns-ip.net/Smart.php?id=Natgeo
英国|CBeebies,http://smt.iktv.ddns-ip.net/Smart.php?id=Cbeebies
英国|History,http://smt.iktv.ddns-ip.net/Smart.php?id=History
英国|Kids TV,http://smt.iktv.ddns-ip.net/Smart.php?id=KidsTV
英国|France 24,http://smt.iktv.ddns-ip.net/Smart.php?id=france24_twn
英国|DW (Deutsch),http://smt.iktv.ddns-ip.net/Smart.php?id=dw_twn
英国|BBC Earth HD,http://smt.iktv.ddns-ip.net/Smart.php?id=bbcearth_twn
英国|BBC Earth Lifestyle,http://smt.iktv.ddns-ip.net/Smart.php?id=bbclifestyle_twn
英国|MTV Live,http://smt.iktv.ddns-ip.net/Smart.php?id=mtvhd_twn
英国|Star Movies HD,http://smt.iktv.ddns-ip.net/Smart.php?id=starmovies_raj
英国|NHK World,http://smt.iktv.ddns-ip.net/Smart.php?id=nhkworld_japan
英国|Warner TV,http://smt.iktv.ddns-ip.net/Smart.php?id=WarnerTV
英国|HBO HD,http://smt.iktv.ddns-ip.net/Smart.php?id=Hbo
英国|NatGeo Wild HD,http://smt.iktv.ddns-ip.net/Smart.php?id=Natgeowild
英国|Nickelodeon,http://smt.iktv.ddns-ip.net/Smart.php?id=Nickelodeon
英国|Nick Jr,http://smt.iktv.ddns-ip.net/Smart.php?id=Nickjr
英国|Thrill,http://smt.iktv.ddns-ip.net/Smart.php?id=Thrill
英国|CGTN,http://smt.iktv.ddns-ip.net/Smart.php?id=CGTN
英国|Hits Movie,http://smt.iktv.ddns-ip.net/Smart.php?id=Hitsmovie
英国|Animal Planet (Eng),http://smt.iktv.ddns-ip.net/Smart.php?id=AnimalPlanet
英国|CNBC,http://smt.iktv.ddns-ip.net/Smart.php?id=cnbc_twn
英国|TLC,http://smt.iktv.ddns-ip.net/Smart.php?id=Tlc
英国|BBC World News,http://smt.iktv.ddns-ip.net/Smart.php?id=bbcworldnews_antik
英国|HGTV,http://smt.iktv.ddns-ip.net/Smart.php?id=HGTV
英国|Axn HD,http://smt.iktv.ddns-ip.net/Smart.php?id=Axn
英国|Skysports F1,http://smt.iktv.ddns-ip.net/Smart.php?id=tiankongf1
英国|Skysports Cricket,http://smt.iktv.ddns-ip.net/Smart.php?id=tiankongcricket
英国|Bloomberg News,http://smt.iktv.ddns-ip.net/Smart.php?id=bloomberg_twn
英国|Skysports EPL,http://smt.iktv.ddns-ip.net/Smart.php?id=tiankongepl
英国|Skysports Main Event,http://smt.iktv.ddns-ip.net/Smart.php?id=tiankongmain
英国|Skysports News,http://smt.iktv.ddns-ip.net/Smart.php?id=tiankongnews
英国|Al-Jazeera,http://smt.iktv.ddns-ip.net/Smart.php?id=aljazeera_twn

越南,#genre#
越南|ANTV,http://smt.iktv.ddns-ip.net/Smart.php?id=viet_antv
越南|VTV 1,http://smt.iktv.ddns-ip.net/Smart.php?id=viet_vtv1
越南|VTV 7,http://smt.iktv.ddns-ip.net/Smart.php?id=viet_vtv7
越南|HTV 7,http://smt.iktv.ddns-ip.net/Smart.php?id=viet_htv7
越南|HTV 9,http://smt.iktv.ddns-ip.net/Smart.php?id=viet_htv9
越南|BPTV 2,http://smt.iktv.ddns-ip.net/Smart.php?id=viet_bptv2
越南|BRT HD,http://smt.iktv.ddns-ip.net/Smart.php?id=viet_brt
越南|Ca Mau TV,http://smt.iktv.ddns-ip.net/Smart.php?id=viet_camautv
越南|Danang TV1 HD,http://smt.iktv.ddns-ip.net/Smart.php?id=viet_danangtv1
越南|Danang TV2 HD,http://smt.iktv.ddns-ip.net/Smart.php?id=viet_danangtv2
越南|HBTV HD,http://smt.iktv.ddns-ip.net/Smart.php?id=viet_hbtv
越南|PTTH 1,http://smt.iktv.ddns-ip.net/Smart.php?id=viet_ptth1

韩国,#genre#
韩国|Arirang HD,http://smt.iktv.ddns-ip.net/Smart.php?id=arirang_korea
韩国|Yonhap News,http://smt.iktv.ddns-ip.net/Smart.php?id=yonhapnews_korea
韩国|CBS,http://smt.iktv.ddns-ip.net/Smart.php?id=cbs_korea
韩国|EBS 1,http://smt.iktv.ddns-ip.net/Smart.php?id=ebs1_korea
韩国|EBS2,http://smt.iktv.ddns-ip.net/Smart.php?id=ebs2_korea
韩国|EBS Plus2,http://smt.iktv.ddns-ip.net/Smart.php?id=ebsplus2_korea
韩国|SBS Plus,http://smt.iktv.ddns-ip.net/Smart.php?id=sbsplus_korea
韩国|YTN,http://smt.iktv.ddns-ip.net/Smart.php?id=ytn_korea
韩国|KBS World 24,http://smt.iktv.ddns-ip.net/Smart.php?id=kbsworld24_korea
韩国|YTN Science,http://smt.iktv.ddns-ip.net/Smart.php?id=ytnscience_korea
韩国|YTN Korean,http://smt.iktv.ddns-ip.net/Smart.php?id=ytnkorean_korea
韩国|YTN DMB,http://smt.iktv.ddns-ip.net/Smart.php?id=ytndmb_korea
韩国|Apps TV,http://smt.iktv.ddns-ip.net/Smart.php?id=appongoogle_korea
韩国|All the Kpop,http://smt.iktv.ddns-ip.net/Smart.php?id=allthekpop_korea
韩国|J the Kpop,http://smt.iktv.ddns-ip.net/Smart.php?id=jthekpop_korea
韩国|EBS Kids,http://smt.iktv.ddns-ip.net/Smart.php?id=ebskids_korea
韩国|CGNTV,http://smt.iktv.ddns-ip.net/Smart.php?id=cgntv_korea

日本,#genre#
日本|NHK-総合-2,http://smt.iktv.ddns-ip.net/Smart.php?id=nhkg_japan
日本|NHK-E,http://smt.iktv.ddns-ip.net/Smart.php?id=nhke_japan
日本|テレビ朝日 Asahi TV,http://smt.iktv.ddns-ip.net/Smart.php?id=asahitv_japan
日本|JET 綜合,http://smt.iktv.ddns-ip.net/Smart.php?id=jettv_japan
日本|テレビ東京 Tokyo TV,http://smt.iktv.ddns-ip.net/Smart.php?id=tokyotv_japan
日本|TOKYOMX,http://smt.iktv.ddns-ip.net/Smart.php?id=tokyomx_japan
日本|NHKBS1,http://smt.iktv.ddns-ip.net/Smart.php?id=nhkbs1_japan
日本|NHKBSプレミア Premium,http://smt.iktv.ddns-ip.net/Smart.php?id=nhkpremium_japan
日本|BSジャパン 181,http://smt.iktv.ddns-ip.net/Smart.php?id=bs181_japan
日本|BSフジ BS Fuji,http://smt.iktv.ddns-ip.net/Smart.php?id=bsfuji_japan
日本|CNA Japan,http://smt.iktv.ddns-ip.net/Smart.php?id=cna_japan
日本|BS-TBS,http://smt.iktv.ddns-ip.net/Smart.php?id=bstbs_japan
日本|NHK Oaska,http://smt.iktv.ddns-ip.net/Smart.php?id=nhkosaka_japan
日本|NHK World,http://smt.iktv.ddns-ip.net/Smart.php?id=nhkworld_japan

电影频道,#genre#
电影频道|CCTV-6,http://smt.iktv.ddns-ip.net/Smart.php?id=cctv6
电影频道|AXN Taiwan,http://smt.iktv.ddns-ip.net/Smart.php?id=axn_twn
电影频道|HBO_HD,http://smt.iktv.ddns-ip.net/Smart.php?id=hbohd_twn
电影频道|HBO_HITS,http://smt.iktv.ddns-ip.net/Smart.php?id=hbohits_twn
电影频道|CINEMAX,http://smt.iktv.ddns-ip.net/Smart.php?id=cinemax_twn
电影频道|好萊塢電影台,http://smt.iktv.ddns-ip.net/Smart.php?id=hollywoodmovies_twn
电影频道|东森电影,http://smt.iktv.ddns-ip.net/Smart.php?id=ettvmovie
电影频道|东森洋片,http://smt.iktv.ddns-ip.net/Smart.php?id=ettvwestern
电影频道|龙华电影,http://smt.iktv.ddns-ip.net/Smart.php?id=xingwei_movie
电影频道|龙华洋片,http://smt.iktv.ddns-ip.net/Smart.php?id=lunghuawestern_twn
电影频道|龙祥时代,http://smt.iktv.ddns-ip.net/Smart.php?id=lungxiangtime_twn
电影频道|美亚电影,http://smt.iktv.ddns-ip.net/Smart.php?id=meiyamovie_twn
电影频道|卫视电影台,http://smt.iktv.ddns-ip.net/Smart.php?id=weishimovie_twn
电影频道|天映频道,http://smt.iktv.ddns-ip.net/Smart.php?id=Celestial
电影频道|天映频道,http://smt.iktv.ddns-ip.net/Smart.php?id=Celestialindo
电影频道|天映经典,http://smt.iktv.ddns-ip.net/Smart.php?id=Celestial2
电影频道|Animax,http://smt.iktv.ddns-ip.net/Smart.php?id=Animax
电影频道|Movies Now HD,http://smt.iktv.ddns-ip.net/Smart.php?id=moviesnow_raj
电影频道|Star Movies HD,http://smt.iktv.ddns-ip.net/Smart.php?id=starmovies_raj
电影频道|Hits,http://smt.iktv.ddns-ip.net/Smart.php?id=Hits
电影频道|Warner TV,http://smt.iktv.ddns-ip.net/Smart.php?id=WarnerTV
电影频道|HBO HD,http://smt.iktv.ddns-ip.net/Smart.php?id=Hbo
电影频道|HBO Signature,http://smt.iktv.ddns-ip.net/Smart.php?id=Hbosignature
电影频道|HBO Family,http://smt.iktv.ddns-ip.net/Smart.php?id=Hbofamily
电影频道|HBO Hits,http://smt.iktv.ddns-ip.net/Smart.php?id=Hbohitshd
电影频道|Cinemax,http://smt.iktv.ddns-ip.net/Smart.php?id=Cinemax
电影频道|Dreamworks,http://smt.iktv.ddns-ip.net/Smart.php?id=Dreamworks
电影频道|SCM,http://smt.iktv.ddns-ip.net/Smart.php?id=Weishimovie
电影频道|Thrill,http://smt.iktv.ddns-ip.net/Smart.php?id=Thrill
电影频道|Hits Movie,http://smt.iktv.ddns-ip.net/Smart.php?id=Hitsmovie
电影频道|One,http://smt.iktv.ddns-ip.net/Smart.php?id=One
电影频道|tvN Movie,http://smt.iktv.ddns-ip.net/Smart.php?id=Tvnmovie
电影频道|Axn HD,http://smt.iktv.ddns-ip.net/Smart.php?id=Axn
电影频道|Paramount Network,http://smt.iktv.ddns-ip.net/Smart.php?id=Paramountnetwork
电影频道|Astrol Kplus,http://smt.iktv.ddns-ip.net/Smart.php?id=Kplus
电影频道|Rock Actions,http://smt.iktv.ddns-ip.net/Smart.php?id=Rockaction
电影频道|Rock Entertainment,http://smt.iktv.ddns-ip.net/Smart.php?id=Rockentertain

纪录频道,#genre#
纪录频道|Natgeo_HD,http://smt.iktv.ddns-ip.net/Smart.php?id=natgeohd_twn
纪录频道|NatGeo_Wild HD,http://smt.iktv.ddns-ip.net/Smart.php?id=natgeowild_twn
纪录频道|Animal_Planet,http://smt.iktv.ddns-ip.net/Smart.php?id=animalplanet_twn
纪录频道|Discovery Asia,http://smt.iktv.ddns-ip.net/Smart.php?id=discoverytwn_twn
纪录频道|CI,http://smt.iktv.ddns-ip.net/Smart.php?id=ci_twn
纪录频道|Asia Travel,http://smt.iktv.ddns-ip.net/Smart.php?id=asiatravel_twn
纪录频道|Discovery HD,http://smt.iktv.ddns-ip.net/Smart.php?id=discoveryhd_twn
纪录频道|亚洲美食,http://smt.iktv.ddns-ip.net/Smart.php?id=afc_twn
纪录频道|美食星球,http://smt.iktv.ddns-ip.net/Smart.php?id=foodplanet_twn
纪录频道|亚洲TLC,http://smt.iktv.ddns-ip.net/Smart.php?id=tlc_twn
纪录频道|NatGeo HD,http://smt.iktv.ddns-ip.net/Smart.php?id=Natgeo
纪录频道|Fashion TV,http://smt.iktv.ddns-ip.net/Smart.php?id=fashiontv_twn
纪录频道|History,http://smt.iktv.ddns-ip.net/Smart.php?id=History
纪录频道|BBC Earth HD,http://smt.iktv.ddns-ip.net/Smart.php?id=bbcearth_twn
纪录频道|BBC Earth Lifestyle,http://smt.iktv.ddns-ip.net/Smart.php?id=bbclifestyle_twn
纪录频道|MTV Live,http://smt.iktv.ddns-ip.net/Smart.php?id=mtvhd_twn
纪录频道|NatGeo Wild HD,http://smt.iktv.ddns-ip.net/Smart.php?id=Natgeowild
纪录频道|Animal Planet (Eng),http://smt.iktv.ddns-ip.net/Smart.php?id=AnimalPlanet
纪录频道|TLC,http://smt.iktv.ddns-ip.net/Smart.php?id=Tlc
纪录频道|Foodnetwork Hd,http://smt.iktv.ddns-ip.net/Smart.php?id=Foodnetwork
纪录频道|HGTV,http://smt.iktv.ddns-ip.net/Smart.php?id=HGTV
纪录频道|亚洲旅游台,http://smt.iktv.ddns-ip.net/Smart.php?id=asiatravel_twn

新闻频道,#genre#
新闻频道|Skynews,http://smt.iktv.ddns-ip.net/Smart.php?id=skynews_twn
新闻频道|ABC News,http://smt.iktv.ddns-ip.net/Smart.php?id=abcnews_glo
新闻频道|东森财经新闻,http://smt.iktv.ddns-ip.net/Smart.php?id=ettvcaijing_twn
新闻频道|CBS HD,http://smt.iktv.ddns-ip.net/Smart.php?id=cbshd_glo
新闻频道|CBSN HD,http://smt.iktv.ddns-ip.net/Smart.php?id=cbsn_glo
新闻频道|France 24,http://smt.iktv.ddns-ip.net/Smart.php?id=france24_twn
新闻频道|DW (Deutsch),http://smt.iktv.ddns-ip.net/Smart.php?id=dw_twn
新闻频道|NHK World,http://smt.iktv.ddns-ip.net/Smart.php?id=nhkworld_japan
新闻频道|Fox News,http://smt.iktv.ddns-ip.net/Smart.php?id=foxnews_twn
新闻频道|CGTN,http://smt.iktv.ddns-ip.net/Smart.php?id=CGTN
新闻频道|CNN International,http://smt.iktv.ddns-ip.net/Smart.php?id=Cnn
新闻频道|CNN backup,http://smt.iktv.ddns-ip.net/Smart.php?id=cnn_twn
新闻频道|CNBC,http://smt.iktv.ddns-ip.net/Smart.php?id=cnbc_twn
新闻频道|CNA,http://smt.iktv.ddns-ip.net/Smart.php?id=cna
新闻频道|BBC World News,http://smt.iktv.ddns-ip.net/Smart.php?id=bbcnews_twn
新闻频道|BBC World News,http://smt.iktv.ddns-ip.net/Smart.php?id=Bbcnews
新闻频道|Bloomberg News,http://smt.iktv.ddns-ip.net/Smart.php?id=bloomberg_twn
新闻频道|Al-Jazeera,http://smt.iktv.ddns-ip.net/Smart.php?id=aljazeera_twn

儿童频道,#genre#
儿童频道|Baby TV Eng,http://smt.iktv.ddns-ip.net/Smart.php?id=Babytv
儿童频道|CBeebies,http://smt.iktv.ddns-ip.net/Smart.php?id=Cbeebies
儿童频道|Kids TV,http://smt.iktv.ddns-ip.net/Smart.php?id=KidsTV
儿童频道|Momo TV,http://smt.iktv.ddns-ip.net/Smart.php?id=momo1_twn
儿童频道|Animax,http://smt.iktv.ddns-ip.net/Smart.php?id=Animax
儿童频道|Baby TV,http://smt.iktv.ddns-ip.net/Smart.php?id=babytv_twn
儿童频道|MiaoMi,http://smt.iktv.ddns-ip.net/Smart.php?id=MiaoMi
儿童频道|靖天卡通,http://smt.iktv.ddns-ip.net/Smart.php?id=jingtiancartoon_twn
儿童频道|东森幼幼,http://smt.iktv.ddns-ip.net/Smart.php?id=yoyo_twn
儿童频道|Cartoon Network,http://smt.iktv.ddns-ip.net/Smart.php?id=Cn
儿童频道|Nickelodeon,http://smt.iktv.ddns-ip.net/Smart.php?id=Nickelodeon
儿童频道|Nick Jr,http://smt.iktv.ddns-ip.net/Smart.php?id=Nickjr

体育频道,#genre#
体育频道|Astro Premier League 1,http://smt.iktv.ddns-ip.net/Smart.php?id=go_assp1
体育频道|Astro EPL 1 backup,http://smt.iktv.ddns-ip.net/Smart.php?id=go_assp1x
体育频道|Astro Premier League 2,http://smt.iktv.ddns-ip.net/Smart.php?id=go_assp2
体育频道|Astro Grandstand,http://smt.iktv.ddns-ip.net/Smart.php?id=go_assp3
体育频道|Astro Football,http://smt.iktv.ddns-ip.net/Smart.php?id=go_assp4
体育频道|Astro Sports Plus,http://smt.iktv.ddns-ip.net/Smart.php?id=go_sportsplus
体育频道|Astro Badminton 1,http://smt.iktv.ddns-ip.net/Smart.php?id=go_badminton1
体育频道|Astro Badminton 2,http://smt.iktv.ddns-ip.net/Smart.php?id=go_badminton2
体育频道|Astro W-Sports,http://smt.iktv.ddns-ip.net/Smart.php?id=go_assp5
体育频道|Supersports 1,http://smt.iktv.ddns-ip.net/Smart.php?id=Assp1
体育频道|Supersports 2,http://smt.iktv.ddns-ip.net/Smart.php?id=Assp2
体育频道|Supersports 3,http://smt.iktv.ddns-ip.net/Smart.php?id=Assp3
体育频道|Supersports 4,http://smt.iktv.ddns-ip.net/Smart.php?id=Assp4
体育频道|WWE,http://smt.iktv.ddns-ip.net/Smart.php?id=Wwe
体育频道|Fight Sports,http://smt.iktv.ddns-ip.net/Smart.php?id=Fs
体育频道|NBA TV,http://smt.iktv.ddns-ip.net/Smart.php?id=Nba
体育频道|Astro Cricket,http://smt.iktv.ddns-ip.net/Smart.php?id=Acricket
体育频道|Astro Golf,http://smt.iktv.ddns-ip.net/Smart.php?id=Agolf
体育频道|Tnt Sports 1,http://smt.iktv.ddns-ip.net/Smart.php?id=6fac0aaead
体育频道|TNT Sports 2,http://smt.iktv.ddns-ip.net/Smart.php?id=d9a76a79cc
体育频道|TNT Sports 3,http://smt.iktv.ddns-ip.net/Smart.php?id=5fea4d73db
体育频道|TNT Sports 4,http://smt.iktv.ddns-ip.net/Smart.php?id=tntsport4
体育频道|Sony Ten 1,http://smt.iktv.ddns-ip.net/Smart.php?id=ten1_raj
体育频道|Sony Ten 2,http://smt.iktv.ddns-ip.net/Smart.php?id=ten2_raj
体育频道|Sony Ten 3,http://smt.iktv.ddns-ip.net/Smart.php?id=ten3_raj
体育频道|SPOTV 1 HD,http://smt.iktv.ddns-ip.net/Smart.php?id=go_spotv
体育频道|SPO TV 2,http://smt.iktv.ddns-ip.net/Smart.php?id=go_spotv2
体育频道|Skysports F1,http://smt.iktv.ddns-ip.net/Smart.php?id=tiankongf1
体育频道|Skysports Cricket,http://smt.iktv.ddns-ip.net/Smart.php?id=tiankongcricket
体育频道|Skysports EPL,http://smt.iktv.ddns-ip.net/Smart.php?id=tiankongepl
体育频道|Skysports Main Event,http://smt.iktv.ddns-ip.net/Smart.php?id=tiankongmain
体育频道|Skysports News,http://smt.iktv.ddns-ip.net/Smart.php?id=tiankongnews
体育频道|Skysports Mix,http://smt.iktv.ddns-ip.net/Smart.php?id=tiankongmix
体育频道|CCTV-5 体育频道,http://smt.iktv.ddns-ip.net/Smart.php?id=cctv5
体育频道|CCTV-5+ 体育赛事 HD,http://smt.iktv.ddns-ip.net/Smart.php?id=cctv5plus
体育频道|爱尔达体育2台,http://smt.iktv.ddns-ip.net/Smart.php?id=eltasport2_twn
体育频道|爱尔达体育3台,http://smt.iktv.ddns-ip.net/Smart.php?id=eltasport3_twn
体育频道|Rugby Pass TV,http://smt.iktv.ddns-ip.net/Smart.php?id=Rugbypasstv
体育频道|RTM Sports HD,http://smt.iktv.ddns-ip.net/Smart.php?id=Rtmsport
体育频道|Arena,http://smt.iktv.ddns-ip.net/Smart.php?id=Arena
体育频道|Arena 2,http://smt.iktv.ddns-ip.net/Smart.php?id=Arena2
体育频道|BolaArena 1,http://smt.iktv.ddns-ip.net/Smart.php?id=Bolaarena1
体育频道|BolaArena 2,http://smt.iktv.ddns-ip.net/Smart.php?id=Bolaarena2
体育频道|Astro Beinsports 1,http://smt.iktv.ddns-ip.net/Smart.php?id=Astrobein1
体育频道|Astro Beinsports 2,http://smt.iktv.ddns-ip.net/Smart.php?id=Astrobein2
体育频道|Astro Beinsports 3,http://smt.iktv.ddns-ip.net/Smart.php?id=Astrobein3

中国,#genre#
中国|CCTV-1 综合,http://lzoq.serv00.net/daili/Smartv.php?id=cctv1
中国|CCTV-2 财经,http://lzoq.serv00.net/daili/Smartv.php?id=cctv2
中国|CCTV-3 综艺,http://lzoq.serv00.net/daili/Smartv.php?id=cctv3
中国|CCTV-4 中文国际,http://lzoq.serv00.net/daili/Smartv.php?id=Cctv4
中国|CCTV-4 中文国际,http://lzoq.serv00.net/daili/Smartv.php?id=cctv4
中国|CCTV-5 体育,http://lzoq.serv00.net/daili/Smartv.php?id=cctv5
中国|CCTV-6 电影,http://lzoq.serv00.net/daili/Smartv.php?id=cctv6
中国|CCTV-7 国防军事,http://lzoq.serv00.net/daili/Smartv.php?id=cctv7
中国|CCTV-8 电视剧,http://lzoq.serv00.net/daili/Smartv.php?id=cctv8hd
中国|CCTV-9 记录,http://lzoq.serv00.net/daili/Smartv.php?id=cctv9hd
中国|CCTV-10 科教,http://lzoq.serv00.net/daili/Smartv.php?id=cctv10hd
中国|CCTV-11 戏曲,http://lzoq.serv00.net/daili/Smartv.php?id=cctv11
中国|CCTV-12 社会与法,http://lzoq.serv00.net/daili/Smartv.php?id=cctv12
中国|CCTV-13 新闻,http://lzoq.serv00.net/daili/Smartv.php?id=cctv13
中国|CCTV-14 少儿,http://lzoq.serv00.net/daili/Smartv.php?id=cctv14
中国|CCTV-15 音乐,http://lzoq.serv00.net/daili/Smartv.php?id=cctv15
中国|CCTV-16 奥林匹克,http://lzoq.serv00.net/daili/Smartv.php?id=cctv16
中国|CCTV-17 农业农村,http://lzoq.serv00.net/daili/Smartv.php?id=cctv17
中国|CCTV-5+ 体育赛事,http://lzoq.serv00.net/daili/Smartv.php?id=cctv5plus
中国|湖南卫视,http://lzoq.serv00.net/daili/Smartv.php?id=hunan_twn
中国|浙江卫视,http://lzoq.serv00.net/daili/Smartv.php?id=zhejiang_twn
中国|江苏卫视,http://lzoq.serv00.net/daili/Smartv.php?id=jiangsu_twn
中国|东方卫视,http://lzoq.serv00.net/daili/Smartv.php?id=dongfangweishi_twn
中国|北京卫视,http://lzoq.serv00.net/daili/Smartv.php?id=beijing
中国|深圳卫视,http://lzoq.serv00.net/daili/Smartv.php?id=shenzhen
中国|广东卫视,http://lzoq.serv00.net/daili/Smartv.php?id=guangdongweishi_twn
中国|大湾区卫视,http://lzoq.serv00.net/daili/Smartv.php?id=nanfang_twn
中国|珠江台,http://lzoq.serv00.net/daili/Smartv.php?id=zhujiang
中国|东南卫视,http://lzoq.serv00.net/daili/Smartv.php?id=fujian
中国|广西卫视,http://lzoq.serv00.net/daili/Smartv.php?id=guangxi
中国|湖北卫视,http://lzoq.serv00.net/daili/Smartv.php?id=hubei
中国|四川卫视,http://lzoq.serv00.net/daili/Smartv.php?id=sichuan_twn
中国|CGTN,http://lzoq.serv00.net/daili/Smartv.php?id=CGTN

香港,#genre#
香港|凤凰中文,http://lzoq.serv00.net/daili/Smartv.php?id=phoenixtv_hd
香港|凤凰资讯,http://lzoq.serv00.net/daili/Smartv.php?id=phoenixinfo_hd
香港|凤凰香港,http://lzoq.serv00.net/daili/Smartv.php?id=hkphoenix_twn
香港|翡翠台,http://lzoq.serv00.net/daili/Smartv.php?id=jade_twn
香港|翡翠台,http://lzoq.serv00.net/daili/Smartv.php?id=Jade_xue
香港|明珠台,http://lzoq.serv00.net/daili/Smartv.php?id=pearl_twn
香港|无线新闻,http://lzoq.serv00.net/daili/Smartv.php?id=inews_twn
香港|TVBPLUS,http://lzoq.serv00.net/daili/Smartv.php?id=j2_twn
香港|ViuTV,http://lzoq.serv00.net/daili/Smartv.php?id=viu1_twn
香港|ViuTV 6,http://lzoq.serv00.net/daili/Smartv.php?id=viusix_twn
香港|RTHK 31,http://lzoq.serv00.net/daili/Smartv.php?id=rhk31_twn
